customer,state,customer_lifetime_value,response,coverage,education,effective_to_date,employment_status,gender,income,location_code,marital_status,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,policy_type,renew_offer_type,sales_channel,total_claim_amount,vehicle_class,vehicle_size,year,month,day_week
GK13851,Oregon,9227.567263,No,Extended,College,2011-01-24,Unemployed,M,0.0,Suburban,Single,129.0,15,42,0,3,Personal Auto,Offer3,Call Center,619.2,SUV,Medsize,2011,1,24
TQ73726,Oregon,7587.337272,No,Basic,Bachelor,2011-02-07,Unemployed,M,0.0,Suburban,Married,69.0,17,60,0,2,Personal Auto,Offer1,Branch,460.741097,Two-Door Car,Medsize,2011,2,7
RW65977,Arizona,2191.133237,No,Basic,College,2011-01-29,Unemployed,M,0.0,Suburban,Single,61.0,9,16,1,1,Special Auto,Offer1,Agent,439.2,Four-Door Car,Medsize,2011,1,29
EY74093,Nevada,5004.135361,No,Basic,High School or Below,2011-02-21,Employed,M,86834.0,Rural,Single,64.0,2,93,0,8,Corporate Auto,Offer4,Agent,0.099007,Four-Door Car,Medsize,2011,2,21
YG11074,Arizona,4794.931261,No,Extended,Bachelor,2011-02-02,Employed,F,46143.0,Rural,Divorced,122.0,15,85,0,1,Personal Auto,Offer1,Call Center,223.028356,SUV,Medsize,2011,2,2
HW65139,California,26730.06042,No,Extended,High-level-degree,2011-02-12,Unemployed,M,21275.0,Suburban,Divorced,240.0,3,58,0,2,Personal Auto,Offer3,Agent,1152.0,Luxury-Sport,Medsize,2011,2,12
BT49333,Arizona,4260.765808,No,Basic,High School or Below,2011-01-30,Employed,M,47746.0,Rural,Married,106.0,9,4,0,1,Personal Auto,Offer2,Agent,246.696768,SUV,Medsize,2011,1,30
KN78424,California,15477.27854,No,Premium,College,2011-01-17,Employed,M,51675.0,Suburban,Married,196.0,11,86,0,5,Corporate Auto,Offer1,Branch,940.8,Luxury-Sport,Medsize,2011,1,17
TH68648,California,5126.836814,No,Basic,College,2011-01-14,Employed,M,85522.0,Urban,Married,64.0,1,56,0,3,Personal Auto,Offer4,Branch,165.002742,Four-Door Car,Medsize,2011,1,14
GZ22403,Oregon,4068.092649,No,Basic,High School or Below,2011-01-26,Unemployed,M,0.0,Suburban,Married,63.0,3,35,4,4,Personal Auto,Offer4,Web,753.22565,Two-Door Car,Medsize,2011,1,26
NU26460,Oregon,17712.20524,No,Extended,College,2011-01-27,Unemployed,F,0.0,Suburban,Single,84.0,17,5,0,2,Corporate Auto,Offer1,Branch,633.294203,Four-Door Car,Small,2011,1,27
PB21909,Oregon,9775.816061,No,Extended,Bachelor,2011-02-14,Employed,M,55632.0,Urban,Single,123.0,35,98,0,7,Personal Auto,Offer1,Agent,478.609999,SUV,Medsize,2011,2,14
TA78865,Nevada,20534.39224,No,Extended,High School or Below,2011-01-29,Unemployed,M,0.0,Suburban,Single,93.0,24,25,0,2,Special Auto,Offer3,Agent,669.6,Four-Door Car,Small,2011,1,29
FP23103,Oregon,5800.188903,No,Extended,Bachelor,2011-02-19,Unemployed,M,0.0,Suburban,Married,78.0,32,37,0,5,Special Auto,Offer2,Agent,374.4,Two-Door Car,Medsize,2011,2,19
YK43172,Arizona,3319.620511,No,Extended,Bachelor,2011-01-12,Employed,M,69152.0,Rural,Single,89.0,8,83,4,1,Personal Auto,Offer3,Web,221.359492,Four-Door Car,Large,2011,1,12
YZ36062,Oregon,6529.431827,No,Basic,Bachelor,2011-02-05,Unemployed,M,13476.0,Suburban,Single,67.0,3,30,2,2,Corporate Auto,Offer3,Branch,433.588181,Four-Door Car,Medsize,2011,2,5
SJ29837,Washington,7602.663689,No,Basic,High School or Below,2011-02-24,Unemployed,F,0.0,Suburban,Single,105.0,2,84,0,5,Personal Auto,Offer2,Web,914.538629,SUV,Small,2011,2,24
RC72799,Oregon,2839.808041,No,Basic,College,2011-02-16,Employed,F,33252.0,Suburban,Married,71.0,20,4,0,1,Personal Auto,Offer2,Agent,407.668083,Four-Door Car,Medsize,2011,2,16
AN67558,Nevada,3288.209809,No,Basic,College,2011-01-16,Unemployed,M,0.0,Suburban,Single,102.0,16,1,1,1,Personal Auto,Offer1,Call Center,734.4,SUV,Large,2011,1,16
EQ62488,Oregon,15031.5645,No,Basic,College,2011-01-15,Employed,F,59456.0,Suburban,Married,189.0,11,7,0,8,Personal Auto,Offer2,Call Center,907.2,Luxury-Sport,Large,2011,1,15
OA92714,California,5055.902381,No,Basic,Bachelor,2011-01-10,Employed,F,88989.0,Urban,Married,63.0,19,28,1,3,Personal Auto,Offer3,Call Center,232.745161,Four-Door Car,Small,2011,1,10
QS76805,Arizona,8012.917253,No,Basic,High School or Below,2011-02-08,Unemployed,M,0.0,Suburban,Married,107.0,17,39,0,5,Corporate Auto,Offer1,Branch,513.6,SUV,Medsize,2011,2,8
PQ46798,California,8300.70769,No,Basic,College,2011-01-24,Unemployed,F,17034.0,Suburban,Single,113.0,11,40,0,6,Personal Auto,Offer2,Agent,542.4,Luxury-Sport,Medsize,2011,1,24
IA56290,Arizona,2516.103555,No,Basic,College,2011-02-11,Employed,F,88435.0,Rural,Married,62.0,16,61,0,1,Personal Auto,Offer3,Branch,136.263492,Four-Door Car,Small,2011,2,11
XU35186,California,2749.407985,No,Basic,High School or Below,2011-01-22,Employed,F,71445.0,Suburban,Single,70.0,6,95,2,1,Personal Auto,Offer1,Branch,336.0,Four-Door Car,Medsize,2011,1,22
DR84620,California,8071.334962,No,Basic,Bachelor,2011-02-07,Employed,M,72149.0,Rural,Married,101.0,18,43,0,6,Personal Auto,Offer2,Call Center,69.310166,SUV,Medsize,2011,2,7
QG27547,Oregon,2867.312197,Yes,Extended,Bachelor,2011-01-03,Unemployed,F,23376.0,Suburban,Divorced,78.0,19,18,0,1,Personal Auto,Offer2,Call Center,374.4,Four-Door Car,Medsize,2011,1,3
NM95102,Oregon,7285.030983,Yes,Basic,High School or Below,2011-02-28,Employed,M,44788.0,Suburban,Married,61.0,6,48,0,2,Personal Auto,Offer2,Agent,386.031248,Four-Door Car,Small,2011,2,28
KZ26788,Washington,4118.588554,Yes,Premium,Bachelor,2011-01-28,Employed,F,69379.0,Suburban,Single,103.0,14,79,0,1,Personal Auto,Offer1,Branch,494.4,Two-Door Car,Medsize,2011,1,28
GW25077,Oregon,5293.368089,No,Extended,Bachelor,2011-02-18,Employed,F,38521.0,Urban,Married,134.0,15,71,0,1,Personal Auto,Offer1,Branch,557.184015,SUV,Medsize,2011,2,18
ZU91897,California,13265.96256,No,Basic,High School or Below,2011-01-03,Employed,M,34482.0,Rural,Married,67.0,4,6,0,2,Personal Auto,Offer1,Agent,83.830109,Four-Door Car,Medsize,2011,1,3
ZK38095,California,2369.439009,No,Basic,Bachelor,2011-02-14,Unemployed,F,0.0,Suburban,Single,68.0,35,35,0,1,Personal Auto,Offer1,Call Center,487.345606,Four-Door Car,Small,2011,2,14
TY84623,California,9816.528302,Yes,Basic,College,2011-01-28,Employed,M,37256.0,Rural,Married,62.0,15,7,0,2,Corporate Auto,Offer1,Branch,128.969729,Four-Door Car,Medsize,2011,1,28
IP69763,Washington,21914.40548,No,Premium,College,2011-01-07,Employed,F,77311.0,Rural,Married,181.0,18,36,0,2,Personal Auto,Offer1,Agent,113.609508,SUV,Medsize,2011,1,7
NF90665,Oregon,5143.88351,No,Basic,Bachelor,2011-02-05,Employed,M,39268.0,Urban,Married,66.0,30,96,1,9,Personal Auto,Offer1,Agent,188.870427,Four-Door Car,Medsize,2011,2,5
KG53186,Nevada,3136.698216,No,Extended,College,2011-02-03,Employed,M,59644.0,Suburban,Married,79.0,15,94,0,1,Corporate Auto,Offer1,Agent,379.2,Four-Door Car,Medsize,2011,2,3
KV57104,Oregon,7713.819259,No,Basic,High School or Below,2011-01-06,Unemployed,F,0.0,Suburban,Married,68.0,2,33,0,2,Personal Auto,Offer2,Agent,326.4,Four-Door Car,Medsize,2011,1,6
ZX93551,Arizona,2867.312197,Yes,Extended,Bachelor,2011-01-03,Unemployed,F,23376.0,Suburban,Divorced,78.0,19,18,0,1,Personal Auto,Offer2,Call Center,374.4,Four-Door Car,Medsize,2011,1,3
TR18337,Nevada,11516.40557,No,Basic,College,2011-01-05,Employed,F,50854.0,Rural,Divorced,73.0,15,72,0,2,Personal Auto,Offer1,Branch,101.489422,Four-Door Car,Small,2011,1,5
XV22744,Oregon,15025.19126,No,Extended,Bachelor,2011-01-25,Employed,F,35158.0,Rural,Married,76.0,14,27,0,2,Personal Auto,Offer4,Branch,165.958605,Four-Door Car,Medsize,2011,1,25
KK27683,Nevada,4013.849907,No,Basic,High School or Below,2011-01-04,Unemployed,F,15413.0,Suburban,Married,106.0,4,67,0,1,Personal Auto,Offer2,Branch,508.8,SUV,Large,2011,1,4
HX11651,Oregon,3288.825448,No,Extended,College,2011-01-17,Unemployed,M,17860.0,Suburban,Single,99.0,16,0,2,1,Personal Auto,Offer1,Call Center,656.122925,Two-Door Car,Medsize,2011,1,17
FD73388,Arizona,13736.1325,Yes,Premium,High-level-degree,2011-02-13,Unemployed,F,16181.0,Suburban,Divorced,181.0,22,79,0,8,Personal Auto,Offer1,Web,1261.319869,SUV,Medsize,2011,2,13
KF70569,Nevada,3890.87081,No,Extended,High School or Below,2011-02-12,Employed,M,91182.0,Urban,Married,96.0,8,90,0,1,Personal Auto,Offer2,Agent,249.140907,Four-Door Car,Medsize,2011,2,12
CC94413,Oregon,5701.277221,No,Basic,Bachelor,2011-01-16,Employed,F,41154.0,Suburban,Married,72.0,6,7,1,8,Personal Auto,Offer2,Agent,345.6,Four-Door Car,Small,2011,1,16
QO59138,Arizona,2590.214327,No,Basic,High School or Below,2011-01-24,Unemployed,M,18746.0,Suburban,Married,68.0,21,93,0,1,Personal Auto,Offer2,Branch,326.4,Four-Door Car,Large,2011,1,24
JW58698,Oregon,3223.331519,No,Extended,College,2011-01-19,Employed,F,70277.0,Rural,Married,80.0,23,4,0,1,Personal Auto,Offer2,Web,84.818806,Four-Door Car,Small,2011,1,19
GT57081,Oregon,4912.025292,No,Basic,Bachelor,2011-01-24,Unemployed,F,0.0,Suburban,Single,66.0,23,38,0,4,Personal Auto,Offer1,Branch,668.158687,Four-Door Car,Medsize,2011,1,24
GU82475,California,6532.010543,No,Extended,College,2011-01-25,Employed,M,24919.0,Suburban,Married,84.0,21,2,1,5,Personal Auto,Offer2,Call Center,420.420755,Four-Door Car,Small,2011,1,25
BG60187,Oregon,8012.124825,No,Extended,Bachelor,2011-02-27,Unemployed,M,0.0,Urban,Single,79.0,22,82,0,2,Personal Auto,Offer1,Branch,335.234102,Four-Door Car,Medsize,2011,2,27
TN73558,Arizona,3731.504584,Yes,Extended,High School or Below,2011-02-24,Unemployed,F,0.0,Suburban,Married,96.0,31,34,0,1,Personal Auto,Offer1,Agent,460.8,Four-Door Car,Large,2011,2,24
KK15032,Arizona,2702.380487,No,Basic,High School or Below,2011-02-03,Employed,F,46370.0,Suburban,Married,68.0,28,86,1,1,Personal Auto,Offer2,Web,326.4,Two-Door Car,Medsize,2011,2,3
KA95160,Arizona,23207.24981,No,Basic,High-level-degree,2011-02-03,Employed,F,89918.0,Urban,Divorced,115.0,14,42,0,2,Personal Auto,Offer4,Web,423.116739,SUV,Medsize,2011,2,3
KD52867,Oregon,3347.028677,No,Extended,High School or Below,2011-02-17,Employed,F,37138.0,Suburban,Single,85.0,4,13,0,1,Personal Auto,Offer1,Branch,612.0,Two-Door Car,Medsize,2011,2,17
WY53775,Arizona,8382.630118,Yes,Basic,High School or Below,2011-02-04,Unemployed,M,19683.0,Suburban,Married,117.0,17,41,1,9,Personal Auto,Offer1,Web,561.6,Luxury-Sport,Medsize,2011,2,4
HS94778,Oregon,11793.12528,No,Basic,College,2011-02-07,Employed,F,32214.0,Urban,Married,100.0,5,6,0,2,Personal Auto,Offer2,Call Center,296.560998,SUV,Medsize,2011,2,7
EJ96266,California,2965.71995,No,Basic,College,2011-02-11,Employed,F,26472.0,Suburban,Married,74.0,22,31,0,1,Personal Auto,Offer2,Branch,355.2,Four-Door Car,Medsize,2011,2,11
RK53289,California,5646.323845,No,Basic,Bachelor,2011-01-12,Employed,F,39841.0,Suburban,Single,72.0,9,40,0,5,Personal Auto,Offer1,Agent,440.128707,Two-Door Car,Small,2011,1,12
TX39594,Arizona,2452.491364,No,Basic,High School or Below,2011-01-25,Employed,F,51085.0,Suburban,Married,62.0,4,58,1,1,Personal Auto,Offer3,Call Center,406.902001,Two-Door Car,Small,2011,1,25
JM93892,Arizona,5953.213546,No,Basic,College,2011-02-02,Employed,M,61006.0,Rural,Married,74.0,6,99,0,9,Corporate Auto,Offer2,Branch,73.919629,Four-Door Car,Medsize,2011,2,2
PY51000,California,12883.81001,No,Premium,Bachelor,2011-02-23,Employed,M,34148.0,Urban,Married,109.0,27,30,0,2,Personal Auto,Offer1,Agent,451.566751,Four-Door Car,Medsize,2011,2,23
HX74855,Washington,2471.528431,Yes,Basic,High School or Below,2011-01-15,Employed,M,95697.0,Rural,Married,61.0,16,55,0,1,Personal Auto,Offer2,Agent,114.273025,Two-Door Car,Medsize,2011,1,15
VE64781,Arizona,2927.07045,No,Basic,Bachelor,2011-02-14,Employed,F,75685.0,Suburban,Married,73.0,35,47,0,1,Personal Auto,Offer2,Agent,369.918482,Four-Door Car,Small,2011,2,14
KY57676,California,8400.788878,No,Basic,High School or Below,2011-01-30,Employed,M,20870.0,Suburban,Divorced,72.0,20,90,0,2,Personal Auto,Offer3,Agent,345.6,Four-Door Car,Medsize,2011,1,30
JL42497,Nevada,2729.126448,No,Basic,High School or Below,2011-02-09,Employed,F,66900.0,Suburban,Married,68.0,15,20,0,1,Personal Auto,Offer4,Branch,326.4,Four-Door Car,Small,2011,2,9
WQ91717,Arizona,7643.068919,No,Basic,College,2011-01-20,Unemployed,F,0.0,Suburban,Married,106.0,22,51,1,8,Special Auto,Offer3,Branch,508.8,SUV,Medsize,2011,1,20
WO39817,Oregon,2493.591571,No,Basic,High School or Below,2011-02-01,Employed,M,37043.0,Rural,Divorced,68.0,25,89,3,1,Personal Auto,Offer4,Branch,30.984936,Two-Door Car,Medsize,2011,2,1
HW20940,California,4170.572119,No,Basic,Bachelor,2011-01-19,Employed,M,42837.0,Urban,Married,106.0,15,39,0,1,Personal Auto,Offer1,Agent,290.580543,SUV,Medsize,2011,1,19
KE60943,California,4908.207958,No,Basic,Bachelor,2011-02-27,Employed,M,33305.0,Suburban,Married,62.0,3,12,0,5,Special Auto,Offer1,Call Center,353.77899,Four-Door Car,Small,2011,2,27
ZI48518,Nevada,3891.583881,No,Basic,High School or Below,2011-02-18,Unemployed,F,0.0,Suburban,Married,103.0,8,35,0,1,Personal Auto,Offer1,Web,558.281543,Luxury-Sport,Medsize,2011,2,18
KI17749,Oregon,2682.423898,No,Basic,High School or Below,2011-02-04,Unemployed,F,24823.0,Urban,Married,69.0,23,66,0,1,Personal Auto,Offer1,Agent,229.279059,Four-Door Car,Medsize,2011,2,4
DS50601,Nevada,10003.24729,No,Extended,Bachelor,2011-02-03,Employed,M,98192.0,Suburban,Married,84.0,2,64,1,2,Personal Auto,Offer1,Agent,403.2,Four-Door Car,Large,2011,2,3
PU78245,Arizona,13094.60875,No,Basic,Bachelor,2011-01-16,Employed,F,88249.0,Rural,Single,108.0,9,71,0,2,Personal Auto,Offer1,Agent,244.803741,SUV,Large,2011,1,16
MP96373,Washington,5719.785738,No,Basic,High-level-degree,2011-01-10,Employed,M,54585.0,Suburban,Married,71.0,33,39,1,3,Personal Auto,Offer3,Call Center,340.8,Two-Door Car,Small,2011,1,10
QK62680,Oregon,9393.968332,No,Premium,High-level-degree,2011-01-25,Employed,F,39770.0,Suburban,Married,117.0,11,37,0,3,Personal Auto,Offer3,Agent,561.6,Two-Door Car,Medsize,2011,1,25
HN63935,Arizona,3433.82408,No,Extended,High-level-degree,2011-02-08,Employed,M,85367.0,Rural,Married,85.0,27,20,0,1,Personal Auto,Offer4,Agent,67.975243,Four-Door Car,Large,2011,2,8
ON30714,California,4932.878744,No,Basic,College,2011-02-06,Employed,M,74809.0,Urban,Married,61.0,7,35,0,3,Personal Auto,Offer2,Branch,283.787384,Two-Door Car,Small,2011,2,6
FM61329,California,13610.10746,No,Basic,College,2011-02-06,Employed,M,50144.0,Suburban,Married,114.0,0,35,0,2,Personal Auto,Offer2,Web,786.934186,SUV,Medsize,2011,2,6
NK91656,Oregon,2913.323811,No,Extended,High-level-degree,2011-01-03,Unemployed,M,20075.0,Suburban,Divorced,79.0,7,2,1,1,Personal Auto,Offer1,Web,483.731784,Two-Door Car,Medsize,2011,1,3
MS94619,California,5111.304579,No,Basic,High School or Below,2011-02-13,Employed,F,76448.0,Suburban,Married,63.0,9,13,0,3,Personal Auto,Offer3,Web,302.4,Four-Door Car,Medsize,2011,2,13
MO38507,California,4540.381153,No,Basic,High School or Below,2011-01-22,Employed,M,59556.0,Suburban,Married,113.0,11,86,0,1,Personal Auto,Offer3,Agent,681.505066,Luxury-Sport,Large,2011,1,22
PQ36549,Arizona,5598.273622,No,Basic,Bachelor,2011-02-09,Unemployed,M,14174.0,Suburban,Married,72.0,1,62,0,8,Personal Auto,Offer1,Call Center,345.6,Four-Door Car,Medsize,2011,2,9
WG91434,Oregon,9638.066778,No,Basic,High School or Below,2011-01-08,Employed,M,35230.0,Rural,Married,61.0,27,2,1,2,Personal Auto,Offer1,Call Center,16.214764,Four-Door Car,Medsize,2011,1,8
WR43077,California,9801.287358,No,Extended,High School or Below,2011-01-22,Unemployed,M,0.0,Suburban,Married,91.0,33,38,0,2,Corporate Auto,Offer3,Agent,436.8,Four-Door Car,Small,2011,1,22
LR10110,Washington,5504.139033,Yes,Basic,Bachelor,2011-02-08,Unemployed,F,0.0,Suburban,Married,73.0,18,45,0,5,Corporate Auto,Offer1,Call Center,350.4,Four-Door Car,Medsize,2011,2,8
XZ58588,Arizona,8447.801005,No,Premium,High School or Below,2011-01-09,Unemployed,M,0.0,Suburban,Divorced,114.0,2,45,0,7,Corporate Auto,Offer1,Agent,547.2,Four-Door Car,Small,2011,1,9
FX12602,Oregon,19927.63513,No,Basic,High School or Below,2011-01-30,Employed,M,51352.0,Rural,Divorced,66.0,21,87,3,2,Personal Auto,Offer1,Branch,95.661376,Four-Door Car,Medsize,2011,1,30
BL55947,California,5815.261714,No,Basic,College,2011-01-18,Employed,M,76675.0,Rural,Married,72.0,5,38,0,9,Personal Auto,Offer4,Agent,141.718568,Four-Door Car,Small,2011,1,18
LA60344,Arizona,18690.34066,No,Basic,College,2011-02-19,Unemployed,M,0.0,Suburban,Single,68.0,6,94,0,2,Personal Auto,Offer1,Agent,326.4,Four-Door Car,Small,2011,2,19
KQ44803,Arizona,7224.235434,No,Basic,College,2011-01-20,Unemployed,M,0.0,Urban,Married,72.0,27,21,2,2,Personal Auto,Offer1,Agent,297.419028,Two-Door Car,Medsize,2011,1,20
QY81331,Arizona,8595.982289,No,Basic,High School or Below,2011-01-24,Employed,F,94242.0,Rural,Married,71.0,35,7,1,2,Personal Auto,Offer1,Agent,41.229484,Four-Door Car,Medsize,2011,1,24
NP33989,Oregon,12362.08766,No,Premium,Bachelor,2011-01-07,Unemployed,F,0.0,Rural,Married,113.0,4,92,0,2,Personal Auto,Offer3,Branch,217.92632,Four-Door Car,Medsize,2011,1,7
CP30637,California,4916.303715,No,Extended,High School or Below,2011-01-04,Employed,F,71153.0,Rural,Married,122.0,1,94,0,1,Corporate Auto,Offer2,Web,209.019238,Luxury-Sport,Medsize,2011,1,4
RW50070,Arizona,8935.274872,No,Extended,High School or Below,2011-02-26,Employed,M,63326.0,Suburban,Married,225.0,5,99,0,1,Personal Auto,Offer2,Branch,1080.0,Luxury-Sport,Medsize,2011,2,26
LO42325,California,5433.214031,No,Basic,Bachelor,2011-01-29,Employed,F,29629.0,Urban,Married,71.0,21,51,4,5,Special Auto,Offer1,Agent,228.443418,Four-Door Car,Medsize,2011,1,29
YQ50209,Arizona,4847.24253,No,Basic,High School or Below,2011-01-01,Unemployed,M,0.0,Suburban,Single,69.0,0,32,0,7,Corporate Auto,Offer2,Agent,599.152722,Four-Door Car,Small,2011,1,1
JP35025,California,5714.165863,No,Basic,High-level-degree,2011-02-23,Unemployed,F,23726.0,Suburban,Divorced,74.0,1,83,0,9,Corporate Auto,Offer1,Call Center,355.2,Four-Door Car,Small,2011,2,23
WZ13788,Nevada,10097.68732,No,Extended,High School or Below,2011-02-19,Employed,F,48999.0,Suburban,Married,86.0,6,65,3,2,Corporate Auto,Offer1,Web,412.8,Four-Door Car,Medsize,2011,2,19
IS21172,Oregon,4726.869327,Yes,Extended,Bachelor,2011-01-10,Unemployed,F,13037.0,Suburban,Married,124.0,28,49,0,1,Personal Auto,Offer2,Agent,839.348464,SUV,Small,2011,1,10
CL10476,Arizona,7079.790277,No,Basic,College,2011-01-30,Unemployed,M,24245.0,Suburban,Married,63.0,0,22,0,2,Corporate Auto,Offer1,Agent,302.4,Two-Door Car,Large,2011,1,30
WO83615,Nevada,5395.434909,No,Extended,Bachelor,2011-02-21,Employed,M,44047.0,Suburban,Married,137.0,12,38,0,1,Corporate Auto,Offer2,Branch,969.232217,Luxury-Sport,Medsize,2011,2,21
ZJ77881,Oregon,9452.996411,No,Premium,Bachelor,2011-01-22,Employed,F,91942.0,Suburban,Married,117.0,34,61,0,3,Personal Auto,Offer3,Agent,561.6,Four-Door Car,Medsize,2011,1,22
GT37101,Oregon,5284.312599,No,Basic,High School or Below,2011-02-27,Employed,F,37640.0,Urban,Divorced,67.0,25,74,0,4,Personal Auto,Offer1,Call Center,174.046849,Two-Door Car,Medsize,2011,2,27
WE13528,California,20215.3918,No,Basic,High School or Below,2011-02-12,Employed,F,77058.0,Rural,Divorced,63.0,16,42,0,2,Personal Auto,Offer2,Branch,119.331041,Four-Door Car,Medsize,2011,2,12
BT78503,Oregon,2510.054168,No,Basic,High School or Below,2011-02-12,Unemployed,M,0.0,Suburban,Single,73.0,29,38,0,1,Corporate Auto,Offer2,Agent,525.6,Four-Door Car,Medsize,2011,2,12
WM19967,California,19884.91592,No,Basic,College,2011-01-12,Employed,F,63755.0,Urban,Married,62.0,28,40,0,2,Personal Auto,Offer2,Web,291.860708,Two-Door Car,Medsize,2011,1,12
EW13798,California,4014.453113,Yes,Extended,High-level-degree,2011-01-08,Employed,F,37384.0,Suburban,Married,99.0,9,17,0,1,Personal Auto,Offer2,Agent,475.2,Four-Door Car,Medsize,2011,1,8
RO18530,Washington,2540.689797,No,Basic,High-level-degree,2011-02-28,Employed,M,42557.0,Rural,Single,65.0,4,35,0,1,Personal Auto,Offer4,Agent,57.562324,Four-Door Car,Large,2011,2,28
AY18433,Washington,27382.81893,No,Extended,High School or Below,2011-01-02,Employed,F,45473.0,Rural,Married,76.0,10,29,0,2,Special Auto,Offer4,Branch,188.938397,Two-Door Car,Medsize,2011,1,2
CS29328,Nevada,4875.31604,No,Basic,Bachelor,2011-02-04,Unemployed,M,10743.0,Suburban,Married,70.0,12,64,2,8,Personal Auto,Offer3,Branch,336.0,Two-Door Car,Medsize,2011,2,4
QL75176,Oregon,12324.2654,No,Premium,High School or Below,2011-01-11,Unemployed,F,0.0,Suburban,Single,113.0,5,90,0,2,Personal Auto,Offer2,Branch,813.6,Four-Door Car,Medsize,2011,1,11
IO25161,Arizona,2280.386988,No,Basic,College,2011-02-19,Unemployed,F,0.0,Urban,Married,61.0,16,29,0,1,Personal Auto,Offer2,Agent,283.881697,Four-Door Car,Medsize,2011,2,19
FA82777,Arizona,4165.994433,No,Basic,High School or Below,2011-02-07,Unemployed,F,0.0,Suburban,Single,64.0,27,32,3,5,Personal Auto,Offer1,Agent,575.890362,Four-Door Car,Small,2011,2,7
GR49281,California,4974.801539,Yes,Basic,Bachelor,2011-01-18,Employed,M,75644.0,Suburban,Divorced,65.0,5,68,3,9,Personal Auto,Offer2,Branch,467.803638,Two-Door Car,Medsize,2011,1,18
ZW19492,Oregon,2404.917967,No,Basic,Bachelor,2011-02-14,Employed,M,63455.0,Urban,Divorced,61.0,26,71,0,1,Personal Auto,Offer1,Branch,287.654819,Two-Door Car,Medsize,2011,2,14
UW88168,Oregon,3032.816016,No,Extended,Bachelor,2011-01-31,Employed,M,73782.0,Rural,Married,76.0,11,97,0,1,Special Auto,Offer2,Branch,111.622054,Four-Door Car,Large,2011,1,31
XX53620,Oregon,2891.272351,No,Basic,Bachelor,2011-02-02,Employed,F,80590.0,Rural,Married,71.0,4,19,0,1,Corporate Auto,Offer4,Branch,134.158389,Four-Door Car,Small,2011,2,2
IM90123,California,15261.41386,No,Extended,Bachelor,2011-01-07,Employed,F,59797.0,Suburban,Married,127.0,4,50,0,2,Personal Auto,Offer3,Call Center,609.6,SUV,Medsize,2011,1,7
BE33446,Arizona,5015.009472,Yes,Extended,Bachelor,2011-02-03,Employed,F,48567.0,Suburban,Single,130.0,12,15,0,1,Personal Auto,Offer2,Agent,624.0,SUV,Medsize,2011,2,3
